OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CO,USGS Colorado Water Science Center,USGS-393259107194801,"COLORADO R ABV ROARING FORK R AT GLENWOOD SPGS, CO",Stream,,14010001,,,,,39.54975000000000,-107.3301000000000,24000,5,seconds,Interpolated from Digital MAP.,NAD83,5721,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393300107191101,TRAVERTINE ISLAND SPRING,Spring,,14010001,,,,,39.55006944000000,-107.3198194000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,5735,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393327103541200,SC00605805BDB D17 MUDDY CREEK,Well,,10190011,,,,,39.55942805000000,-103.9105128000000,24000,1,seconds,Long range navigation system.,NAD83,5276,feet,1.0,feet,Interpolated from topographic map.,NGVD29,US,08,039,,,,Unconfined single aquifer,19940405,21.83,ft,21.83,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393337107175901,"NO NAME CREEK ABV MOUTH NR GLENWOOD SPRINGS, CO",Stream,,14010001,,,,,39.56041944000000,-107.2997167000000,24000,10,seconds,Interpolated from Digital MAP.,NAD83,5770,feet,20,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393339107150101,"GRIZZLY CREEK ABV MOUTH NR GLENWOOD SPRINGS, CO",Stream,,14010001,,,,,39.56080556000000,-107.2503361000000,24000,10,seconds,Interpolated from Digital MAP.,NAD83,5866,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393455107220701,"MITCHELL CREEK AT COUNTY ROAD 136 NR GLENWOOD, CO",Stream,,14010005,,,,,39.58192778000000,-107.3686028000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6272,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393627106264000,"EAGLE RIVER ABOVE GORE CREEK NR. MINTURN, CO",Stream,,14010003,260,sq mi,,,39.60748600000000,-106.4450301000000,24000,1,seconds,Interpolated from MAP.,NAD83,7730,feet,10,feet,Interpolated from topographic map.,NGVD29,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393633103512300,SC00505822AAA D6 COTTONWOOD CREEK,Well,,10190013,,,,,39.60915057000000,-103.8566221000000,24000,5,seconds,Interpolated from MAP.,NAD83,5170,feet,10,feet,Interpolated from topographic map.,NGVD29,US,08,005,,,,Unconfined single aquifer,19930912,26.18,ft,26.18,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393702103544100,SC00505817CBB D25 MUDDY CREEK,Well,,10190011,,,,,39.61722220000000,-103.9116667000000,50000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5164.90,feet,1,feet,Interpolated from topographic map.,NAVD88,US,08,005,,,"Alluvium, Flood Plain",Unconfined single aquifer,19950501,24.04,ft,24.04,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393730107061301,DOT-11 SPRING,Spring,,14010001,,,,,39.62493056000000,-107.1034917000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,6125,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393737107060000,DOTSERO WARM SPRINGS SOUTH,Spring,,14010001,,,,,39.62692829000000,-107.1006049000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,037,,,Lower Pennsylvanian Series,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393745107060000,SC00508712 USGS 393745107060000,Spring,,14010001,,,,,39.62915050000000,-107.1006049000000,,1,minutes,Interpolated from MAP.,NAD83,6141.00,feet,15,feet,Unknown.,NGVD29,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393823106215900,SC00508008BCD-GERALD R FORD PARK,Well,,14010003,,,,,39.63976389000000,-106.3668389000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,8189.45,feet,.07,feet,Differentially corrected Global Positioning System.,NAVD88,US,08,037,Alluvial aquifers,,Valley-Fill Deposits,Unconfined single aquifer,19961002,25.4,ft,26,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393830106210600,SC00508009AAC-VAIL GOLF COURSE,Well,,14010003,,,,,39.64158330000000,-106.3521389000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,8217.36,feet,.07,feet,Differentially corrected Global Positioning System.,NAVD88,US,08,037,Alluvial aquifers,,Valley-Fill Deposits,Unconfined single aquifer,19960828,18,ft,18,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393844106192601,SC00508003DDB,Well,,14010003,,,,,39.64540556000000,-106.3239694000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,8296.31,feet,.07,feet,Differentially corrected Global Positioning System.,NAVD88,US,08,037,,,"Alluvium, Flood Plain",Unconfined single aquifer,,180,ft,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393902103554001,SC00505806BBD1 DTX10A MUDDY CREEK,Well,,10190011,,,,,39.65055556000000,-103.9277778000000,50000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5120,feet,1,feet,Global Positioning System.,NAVD88,US,08,005,Denver Basin aquifer system,,Fox Hills Formation,Unconfined single aquifer,19990224,59.94,ft,120,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-393908107034401,"COLORADO RIVER ABOVE EAGLE RIVER AT DOTSERO, CO",Stream,,14010001,,,,,39.65215000000000,-107.0622389000000,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,6142,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394000105533000,"LOVELAND PASS SNOW SITE, CO",Land,,10190004,,,,,39.66666944000000,-105.8916694000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11866,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,019,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394054103564501,SC00405925BBB1 DTX8A MUDDY CREEK,Well,,10190011,,,,,39.68166667000000,-103.9458333000000,50000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5074,feet,1,feet,Global Positioning System.,NAVD88,US,08,005,Denver Basin aquifer system,,Fox Hills Formation,Unconfined single aquifer,19990225,74.88,ft,170,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394148103513300,SC00405822BAA DTX2 BADGER CREEK,Well,,10190012,,,,,39.69692780000000,-103.8610658000000,50000,5,seconds,Interpolated from MAP.,NAD83,4900,feet,1,feet,Interpolated from topographic map.,NGVD29,US,08,005,,,"Alluvium, Flood Plain",Unconfined single aquifer,19990216,20.49,ft,20.49,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394220106431500,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",Stream,,14010003,600,sq mi,,,39.70500000000000,-106.7258333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6820,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394249107412901,SC00409215DCA1,Spring,,14010005,,,,,39.69609150000000,-107.6986743000000,24000,5,seconds,Interpolated from MAP.,NAD83,6980.00,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,045,,,Leadville Limestone,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394252105073601,"BUILDING 810 BULK DEPOSITION SITE AT LAKEWOOD, CO",Atmosphere,,10190002,,,,,39.71448610000000,-105.1266611000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,5661,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,059,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394333103525100,SC00405809BAB1 DTX1 BADGER CREEK,Well,,10190012,,,,,39.72583330000000,-103.8808333000000,50000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4906,feet,1,feet,Interpolated from topographic map.,NAVD88,US,08,005,,,"Alluvium, Flood Plain",Unconfined single aquifer,19990216,25.18,ft,25.18,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-394800105470001,"BERTHOUD PASS SNOW SITE, CO",Land,,14010001,,,,,39.80588056000000,-105.7786194000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11373,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395306106415601,"COLORADO RIVER AT BOND, CO",Stream,,14010001,,,,,39.88498704000000,-106.6994817000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6680,feet,40,feet,Interpolated from topographic map.,NGVD29,US,08,037,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395448105453601,RANCH CR MEADOW METEOROLOGICAL STA NR FRASER CO,Atmosphere,,14010001,,,,,39.91346944000000,-105.7601000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9532,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395458108325002,SC00109931CD2 B12-31-199-B,Well,,14050006,,,,,39.91615830000000,-108.5473889000000,24000,Unknown,Unknown,Unknown.,NAD83,7469,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,103,Colorado Plateaus aquifers,,Green River Formation,Confined single aquifer,,491,ft,491,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395605105473100,SC001017528BCB-GRAND-COUNTY FIRE STATION,Well,,14010001,,,,,39.93481667000000,-105.7926250000000,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,8660,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,049,Alluvial aquifers,,Valley-Fill Deposits,Unconfined single aquifer,19960826,23,ft,23,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395648105485300,SC00107519DBD-FRASER VISITOR CENTER,Well,,14010001,,,,,39.94628330000000,-105.8138472000000,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,8570,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,049,Alluvial aquifers,,Valley-Fill Deposits,Unconfined single aquifer,19960819,16,ft,16,ft,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395650107435600,"WHITE RIVER ABOVE DRY CREEK, NEAR MEEKER, CO",Stream,,14050005,540,sq mi,,,39.94719855000000,-107.7328446000000,24000,5,seconds,Interpolated from MAP.,NAD83,6720,feet,10,feet,Interpolated from topographic map.,NGVD29,US,08,103,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395659105494700,ST LOUIS CR ABV FRASER,Stream,,14010001,,,,,39.94855000000000,-105.8233278000000,24000,5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8580,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395737106322701,RADIUM SPRINGS,Spring,,14010001,,,,,39.96018056000000,-106.5408889000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,6868,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395811105480401,"DEVILS THUMB METEOROLOGICAL STATION NEAR FRASER,CO",Atmosphere,,14010001,,,,,39.96973056000000,-105.8010306000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8690,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-395840105472700,"RANCH CREEK BELOW CABIN CREEK NEAR TABERNASH, CO",Stream,,14010001,,,,,39.97768330000000,-105.7919250000000,24000,5,seconds,Interpolated from Digital MAP.,NAD83,8458,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400200105340000,"UNIVERSITY CAMP SNOW SITE, CO",Land,,10190005,,,,,40.03283889000000,-105.5760111000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10333,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,013,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400210107530201,"WHITE RIVER ABOVE CURTIS CREEK NR MEEKER, CO",Stream,,14050005,,,,,40.03613056000000,-107.8839111000000,24000,1,minutes,Interpolated from Digital MAP.,NAD83,6265,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,103,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400327106221201,"KREMMLING FIELD OFFICE BULK DEP AT KREMMLING, CO",Atmosphere,,14010001,,,,,40.05751110000000,-106.3699278000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7403,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400453105554200,"FRASER RIVER AT HWY. 40 AT GRANBY, CO",Stream,,14010001,258,sq mi,,,40.08137480000000,-105.9289036000000,24000,1,seconds,Interpolated from MAP.,NAD83,7950,feet,10,feet,Interpolated from topographic map.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400510107184301,"RIPPLE CREEK NADP SNOW SITE, CO",Land,,14050005,,,,,40.08611110000000,-107.3119444000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9637,feet,50,feet,Global Positioning System.,NAVD88,US,08,045,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400535108485700,"WHITE R AT HWY 64 BRIDGE BL RANGELY, CO",Stream,,14050007,3240,sq mi,,,40.09303080000000,-108.8164962000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,103,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400550105581800,"FRASER RIVER NR. MOUTH NR. GRANBY, CO",Stream,,14010001,303,sq mi,303,sq mi,40.09720800000000,-105.9722389000000,24000,1,seconds,Interpolated from MAP.,NAD83,7840,feet,10,feet,Interpolated from topographic map.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400631105585501,"WINDY GAP RESERVOIR NR PUMP INTAKES NR GRANBY, CO","Lake, Reservoir, Impoundment",,14010001,,,,,40.10841667000000,-105.9823611000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400806105474700,"LAKE GRANBY (EAST) NEAR GRANBY, CO","Lake, Reservoir, Impoundment",,14010001,,,,,40.13500000000000,-105.7963889000000,24000,5,seconds,Interpolated from MAP.,NAD83,8280,feet,50,feet,Reported method of determination.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-400853105563701,"WILLOW CREEK RESERVOIR NEAR DAM NEAR GRANBY, CO","Lake, Reservoir, Impoundment",,14010001,133,sq mi,,,40.14805556000000,-105.9436111000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401030105521101,"LAKE GRANBY NR PUMP STATION INTAKE NR GRAND LK, CO","Lake, Reservoir, Impoundment",,14010001,,,,,40.17500000000000,-105.8697222000000,,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401200107090000,"DUNCKLEY PASS SNOW SITE, CO",Land,,14050001,,,,,40.20170000000000,-107.1563500000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9789,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,103,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401331105501401,"SHADOW MOUNTAIN LAKE NEAR MIDLAKE NEAR GRAND LK, C","Lake, Reservoir, Impoundment",,14010001,,,,,40.22527778000000,-105.8372222000000,,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401428105481601,"GRAND LAKE NR ADAMS TUNNEL W. PORTAL, GRAND LK, CO","Lake, Reservoir, Impoundment",,14010001,,,,,40.24111110000000,-105.8044444000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401530105475401,NORTH INLET BLW SUMMERLAND PARK AT RMNP,Stream,,14010001,28.4,sq mi,,,40.25750000000000,-105.7997222000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8494,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401628106515500,"STAGECOACH RESERVOIR NEAR INLET, NR OAK CREEK, CO.","Lake, Reservoir, Impoundment",,14050001,209,sq mi,,,40.27442590000000,-106.8658806000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,08,107,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401634106502200,"LITTLE MORRISON CREEK NEAR STAGECOACH, CO.",Stream,,14050001,7.76,sq mi,,,40.27609276000000,-106.8400466000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,107,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401701106510801,"STAGECOACH RESERVOIR NR MARTIN CR NR OAK CREEK, CO","Lake, Reservoir, Impoundment",,14050001,3.35,sq mi,,,40.28350278000000,-106.8523083000000,24000,5,seconds,Interpolated from Digital MAP.,NAD83,7172,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,107,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401707106495800,"STAGECOACH RESERVOIR AT DAM, COLORADO","Lake, Reservoir, Impoundment",,14050001,228,sq mi,,,40.28525927000000,-106.8333799000000,24000,1,seconds,Interpolated from MAP.,NAD83,7082,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,107,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401722105400300,"LOCH VALE FOREST SNOW SITE, CO",Land,,10190006,,,,,40.28944444000000,-105.6675000000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10548,feet,50,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105400000,ANDREWS CREEK-LOCH VALE-RMNP,Stream,,10190006,0.66,sq mi,,,40.29000000000000,-105.6666667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10515,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401725105400001,"LOCH VALE MEADOW SNOW SITE, CO",Land,,10190006,,,,,40.29027778000000,-105.6666667000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10545,feet,50,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401727105400000,ANDREWS SPRING 1,Spring,,10190006,,,,,40.29081794000000,-105.6672272000000,,1,seconds,Interpolated from MAP.,NAD83,10508,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392404,THE LOCH OUTLET - LOCH VALE,Stream,,10190006,2.62,sq mi,,,40.29305556000000,-105.6544444000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10228,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402114105350101,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",Stream,,10190006,39.8,sq mi,,,40.35386110000000,-105.5841389000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7999,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402245105302300,BIG THOMPSON R BLW SANITATION OUTFLOW ABV LK ESTES,Stream,,10190006,138,sq mi,,,40.37905830000000,-105.5065306000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7480,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402249105282000,BIG THOMPSON R AT WHISPERING PINES NR ESTES PARK,Stream,,10190006,164,sq mi,,,40.38064167000000,-105.4728417000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7362,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402355106392400,"RABBIT EARS 1 SNOW SITE, CO",Land,,14050001,,,,,40.39861110000000,-106.6566667000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9794,feet,50,feet,Global Positioning System.,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402440105484700,"LAKE IRENE SNOW SITE, CO",Land,,14010001,,,,,40.41508056000000,-105.8192500000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10691,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402533105124300,"BIG THOMPSON R BLW SULZER GULCH NR LOVELAND, CO",Stream,,10190006,309,sq mi,,,40.42569444000000,-105.2122889000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,5238,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
